Symbol,Date,Open Price,High Price,Low Price,Close Price,Volume,Adjusted
NVDA,1999-08-25,0.05247399956,0.05299500003,0.05000000075,0.05208300054,350352000,0.04777193069
NVDA,1999-08-26,0.05208300054,0.05286499858,0.05052100122,0.05130200088,275376000,0.04705555737
NVDA,1999-08-27,0.05234400183,0.05624999851,0.05208300054,0.05416699871,552384000,0.04968343675
NVDA,1999-08-30,0.05507799983,0.05612000078,0.0516929999,0.05397100002,158640000,0.04950364679
NVDA,1999-08-31,0.05416699871,0.05885399878,0.05312500149,0.05859399959,786864000,0.053743992
NVDA,1999-09-01,0.05859399959,0.05859399959,0.05494799837,0.05585899949,565344000,0.05123537406
NVDA,1999-09-02,0.05403599888,0.05546899885,0.05286499858,0.05520800129,341088000,0.05063826591
NVDA,1999-09-03,0.05624999851,0.05703099817,0.05520800129,0.0555990003,258864000,0.05099690706
NVDA,1999-09-07,0.05651000142,0.05651000142,0.05507799983,0.05533900112,124416000,0.0507584177
NVDA,1999-09-08,0.05546899885,0.05585899949,0.05520800129,0.05520800129,170064000,0.05063826591
NVDA,1999-09-09,0.05572900176,0.05612000078,0.05338500068,0.05442700163,209472000,0.04992190003
NVDA,1999-09-10,0.05533900112,0.05598999932,0.05494799837,0.05520800129,167424000,0.05063826591
NVDA,1999-09-13,0.05546899885,0.05546899885,0.05286499858,0.05338500068,174432000,0.04896614701
NVDA,1999-09-14,0.05338500068,0.05338500068,0.05156299844,0.05182300135,250368000,0.04753344506
NVDA,1999-09-15,0.05117199942,0.05286499858,0.05078100041,0.05221400037,212736000,0.04789208621
NVDA,1999-09-16,0.05156299844,0.05208300054,0.05025999993,0.05091100186,158112000,0.0466969423
NVDA,1999-09-17,0.05058600008,0.05104200169,0.0489579998,0.05078100041,171648000,0.04657770321
NVDA,1999-09-20,0.04986999929,0.05052100122,0.0489579998,0.0489579998,229104000,0.04490559921
NVDA,1999-09-21,0.04791700095,0.04817700014,0.04362000152,0.04427099973,737328000,0.04060653597
NVDA,1999-09-22,0.04427099973,0.04557299986,0.04166699946,0.04531300068,375984000,0.04156230018
NVDA,1999-09-23,0.04544299841,0.04557299986,0.04114599898,0.04153599963,379584000,0.03809792921
NVDA,1999-09-24,0.04166699946,0.04270799831,0.03489600122,0.03776000068,684912000,0.03463448584
NVDA,1999-09-27,0.04023399949,0.04088500142,0.03776000068,0.04010400176,432000000,0.03678446636
NVDA,1999-09-28,0.04016900063,0.04427099973,0.04010400176,0.04374999925,413184000,0.04012868553
NVDA,1999-09-29,0.04466100037,0.04635399953,0.03958300129,0.04023399949,594048000,0.03690370172
NVDA,1999-09-30,0.04166699946,0.04296899959,0.03958300129,0.04010400176,342528000,0.03678446636
NVDA,1999-10-01,0.03945299983,0.04088500142,0.03776000068,0.03984399885,347760000,0.03654598817
NVDA,1999-10-04,0.04114599898,0.04127600044,0.04010400176,0.04062499851,177600000,0.03726233542
NVDA,1999-10-05,0.04062499851,0.0447920002,0.04062499851,0.04453099892,478080000,0.04084504023
NVDA,1999-10-06,0.04466100037,0.05208300054,0.04427099973,0.04986999929,1508736000,0.04574210197
NVDA,1999-10-07,0.05195299909,0.05195299909,0.04635399953,0.04661500081,487296000,0.04275653511
NVDA,1999-10-08,0.04661500081,0.05039099976,0.0447920002,0.0489579998,398928000,0.04490559921
NVDA,1999-10-11,0.04934899881,0.04947900027,0.04635399953,0.04765599966,544464000,0.04371135682
NVDA,1999-10-12,0.04791700095,0.04843800142,0.046875,0.04700500146,322992000,0.04311424866
NVDA,1999-10-13,0.04648400098,0.04648400098,0.0447920002,0.04570300132,280368000,0.0419200249
NVDA,1999-10-14,0.04583299905,0.04583299905,0.04427099973,0.0447920002,192336000,0.04108442739
NVDA,1999-10-15,0.04257800058,0.0447920002,0.04244799912,0.04453099892,210720000,0.04084504023
NVDA,1999-10-18,0.04466100037,0.04466100037,0.04192699865,0.04218799993,215184000,0.03869595751
NVDA,1999-10-19,0.04349000007,0.04349000007,0.03971400112,0.04049500078,308928000,0.03714311868
NVDA,1999-10-20,0.04114599898,0.04244799912,0.04049500078,0.04192699865,348720000,0.03845657036
NVDA,1999-10-21,0.04179700091,0.04388000071,0.04062499851,0.04388000071,382128000,0.04024790972
NVDA,1999-10-22,0.04374999925,0.0462240018,0.04374999925,0.04492200166,286752000,0.04120366275
NVDA,1999-10-25,0.04466100037,0.04531300068,0.04270799831,0.04270799831,213840000,0.03917292133
NVDA,1999-10-26,0.04453099892,0.04843800142,0.04427099973,0.046875,481248000,0.0429950133
NVDA,1999-10-27,0.04713499919,0.04739600047,0.04400999844,0.0447920002,214128000,0.04108442739
NVDA,1999-10-28,0.04505199939,0.04583299905,0.04244799912,0.04270799831,222768000,0.03917292133
NVDA,1999-10-29,0.04322899878,0.046875,0.04296899959,0.04609400034,330528000,0.0422786437
NVDA,1999-11-01,0.04531300068,0.05078100041,0.04531300068,0.0489579998,782544000,0.04490559921
NVDA,1999-11-02,0.04986999929,0.05234400183,0.04947900027,0.05208300054,837504000,0.04777193069
NVDA,1999-11-03,0.05416699871,0.05859399959,0.0537759997,0.05716099963,2011680000,0.05242960155
NVDA,1999-11-04,0.05781299993,0.06236999854,0.05781299993,0.06080700085,1260336000,0.05577380955
NVDA,1999-11-05,0.0625,0.06302099675,0.05598999932,0.05885399878,616368000,0.05398248136
NVDA,1999-11-08,0.05703099817,0.06224000081,0.05520800129,0.06054700166,470016000,0.05553534627
NVDA,1999-11-09,0.0604170002,0.06067699939,0.05729199946,0.05963499844,272352000,0.05469883233
NVDA,1999-11-10,0.05983100086,0.05989599973,0.05794300139,0.05911500007,144048000,0.05422187224
NVDA,1999-11-11,0.05911500007,0.06640599668,0.05781299993,0.06328099966,562704000,0.05804302543
NVDA,1999-11-12,0.06601600349,0.06666699797,0.06224000081,0.06666699797,501504000,0.061148718
NVDA,1999-11-15,0.06712199748,0.06914100051,0.06432300061,0.06536500156,362208000,0.05995452404
NVDA,1999-11-16,0.06692700088,0.07291699946,0.06666699797,0.07161500305,723792000,0.06568718702
NVDA,1999-11-17,0.07291699946,0.078125,0.07187499851,0.07434900105,786384000,0.06819488853
NVDA,1999-11-18,0.07591100037,0.07656300068,0.07395800203,0.07460899651,235968000,0.06843334436
NVDA,1999-11-19,0.08359400183,0.09244800359,0.08333300054,0.08932299912,2165184000,0.08192943782
NVDA,1999-11-22,0.09160199761,0.09166699648,0.08385399729,0.08919300139,540192000,0.08181022108
NVDA,1999-11-23,0.08007799834,0.08372399956,0.07916700095,0.08281300217,553248000,0.07595832646
NVDA,1999-11-24,0.08242200315,0.08333300054,0.07408899814,0.08020800352,406848000,0.07356893271
NVDA,1999-11-26,0.07942699641,0.08020800352,0.07708299905,0.0796879977,71760000,0.07309197634
NVDA,1999-11-29,0.07942699641,0.08046899736,0.07500000298,0.07682300359,298608000,0.07046412677
NVDA,1999-11-30,0.07708299905,0.07838500291,0.07213500142,0.07213500142,314688000,0.06616416574
NVDA,1999-12-01,0.07213500142,0.07682300359,0.07213500142,0.07578100264,223536000,0.06950838864
NVDA,1999-12-02,0.07604199648,0.08242200315,0.07604199648,0.0813800022,309888000,0.07464391738
NVDA,1999-12-03,0.08216100186,0.08359400183,0.07838500291,0.07942699641,342768000,0.07285258174
NVDA,1999-12-06,0.0796879977,0.08203099668,0.0796879977,0.08164100349,178608000,0.07488329709
NVDA,1999-12-07,0.08229199797,0.08242200315,0.07578100264,0.07890599966,186384000,0.07237469405
NVDA,1999-12-08,0.07864599675,0.08320300281,0.07838500291,0.08242200315,201696000,0.07559969276
NVDA,1999-12-09,0.08229199797,0.08437500149,0.07708299905,0.07994800061,214944000,0.07333046198
NVDA,1999-12-10,0.0813800022,0.08177100122,0.07760400325,0.07903599739,98304000,0.07249394804
NVDA,1999-12-13,0.078125,0.080858998,0.07708299905,0.07877600193,183840000,0.07225547731
NVDA,1999-12-14,0.07890599966,0.080858998,0.07669299841,0.07747399807,273888000,0.0710612312
NVDA,1999-12-15,0.07695300132,0.07734400034,0.07317700237,0.07500000298,205968000,0.06879200786
NVDA,1999-12-16,0.075391002,0.07656300068,0.07421900332,0.07447899878,132576000,0.06831412762
NVDA,1999-12-17,0.07656300068,0.07955700159,0.07617200166,0.07838500291,262080000,0.07189681381
NVDA,1999-12-20,0.07851599902,0.08642599732,0.07578100264,0.08489599824,402432000,0.07786889374
NVDA,1999-12-21,0.08489599824,0.08867199719,0.08177100122,0.08854199946,388368000,0.08121307194
NVDA,1999-12-22,0.08880200237,0.09166699648,0.08541700244,0.09062500298,251184000,0.08312369138
NVDA,1999-12-23,0.09075500071,0.09687499702,0.09036500007,0.09661500156,280224000,0.08861788362
NVDA,1999-12-27,0.09869799763,0.09882800281,0.09192699939,0.09296900034,202416000,0.08527363092
NVDA,1999-12-28,0.09296900034,0.09635400027,0.09244800359,0.09270799905,179184000,0.08503427356
NVDA,1999-12-29,0.09251300246,0.09687499702,0.09244800359,0.09583300352,132144000,0.08790062368
NVDA,1999-12-30,0.09583300352,0.09726600349,0.09427099675,0.09661500156,139776000,0.08861788362
NVDA,1999-12-31,0.09641899914,0.09791699797,0.09609399736,0.09778600186,127344000,0.08969195187
NVDA,2000-01-03,0.09843800217,0.09921900183,0.09192699939,0.09752599895,300912000,0.08945345879
NVDA,2000-01-04,0.09583300352,0.09609399736,0.09010399878,0.09492199868,300480000,0.08706498891
NVDA,2000-01-05,0.09218800068,0.09375,0.0904949978,0.09179700166,188352000,0.0841986686
NVDA,2000-01-06,0.09179700166,0.09179700166,0.08229199797,0.08580700308,120480000,0.07870448381
NVDA,2000-01-07,0.08541700244,0.08815100044,0.08411499858,0.08724000305,71184000,0.08001886308
NVDA,2000-01-10,0.08749999851,0.09375,0.08593799919,0.09010399878,239856000,0.08264581859
NVDA,2000-01-11,0.08958300203,0.09062500298,0.08645799756,0.08645799756,148128000,0.07930159569
NVDA,2000-01-12,0.08645799756,0.08658900112,0.08307299763,0.08424499631,123552000,0.07727179676
NVDA,2000-01-13,0.08411499858,0.08854199946,0.08307299763,0.08776000142,132192000,0.08049581945
NVDA,2000-01-14,0.08906300366,0.09518200159,0.08880200237,0.09153600037,604560000,0.08395926654
NVDA,2000-01-18,0.09270799905,0.09583300352,0.08854199946,0.09544300288,261648000,0.08754288405
NVDA,2000-01-19,0.09583300352,0.09583300352,0.09375,0.09453099966,164688000,0.08670637012
NVDA,2000-01-20,0.0953129977,0.1005209982,0.09348999709,0.09427099675,179568000,0.08646786213
NVDA,2000-01-21,0.09401000291,0.09440100193,0.09088499844,0.09322900325,544272000,0.08551214635
NVDA,2000-01-24,0.09622400254,0.09622400254,0.08854199946,0.08906300366,256944000,0.08169095963
NVDA,2000-01-25,0.08945299685,0.09036500007,0.08541700244,0.08828099817,237120000,0.08097369969
NVDA,2000-01-26,0.08828099817,0.09062500298,0.08307299763,0.08463499695,232464000,0.07762949914
NVDA,2000-01-27,0.08528599888,0.08528599888,0.07708299905,0.08020800352,458208000,0.07356893271
NVDA,2000-01-28,0.07916700095,0.0796879977,0.07474000007,0.07786499709,194448000,0.07141987234
NVDA,2000-01-31,0.07825499773,0.07994800061,0.07291699946,0.07721400261,182400000,0.07082276791
NVDA,2000-02-01,0.07734400034,0.0796879977,0.07447899878,0.07903599739,92976000,0.07249394804
NVDA,2000-02-02,0.07942699641,0.08281300217,0.07903599739,0.08124999702,149040000,0.07452467084
NVDA,2000-02-03,0.08385399729,0.08554700017,0.08203099668,0.08255200088,108240000,0.07571893185
NVDA,2000-02-04,0.08515600115,0.08515600115,0.08281300217,0.08450499922,123696000,0.07751023769
NVDA,2000-02-07,0.08489599824,0.08489599824,0.07916700095,0.07929699868,217488000,0.072733365
NVDA,2000-02-08,0.08124999702,0.08593799919,0.07916700095,0.08307299763,468816000,0.07619676739
NVDA,2000-02-09,0.0861980021,0.08763000369,0.08502600342,0.08515600115,589056000,0.07810738683
NVDA,2000-02-10,0.09036500007,0.1041669995,0.09036500007,0.1026040018,970080000,0.09411111474
NVDA,2000-02-11,0.1076819971,0.1078130007,0.09661500156,0.1041669995,423792000,0.09554477036
NVDA,2000-02-14,0.1044270024,0.120833002,0.1033850014,0.120833002,650112000,0.1108312756
NVDA,2000-02-15,0.1210940033,0.121224001,0.1111980006,0.1161459982,450480000,0.106532231
NVDA,2000-02-16,0.1174480021,0.1255210042,0.1161459982,0.1214839965,1019568000,0.11142838
NVDA,2000-02-17,0.1213539988,0.1265629977,0.1195309982,0.1257809997,535776000,0.1153697446
NVDA,2000-02-18,0.1239579991,0.1421879977,0.1230470017,0.1403650045,960864000,0.1287465394
